GeneID,padj_dat_ev,padj_dat_rna,padj_dat_ox,padj_dat_rna_lp,padj_dat_ox_lp,padj_dat_rna_op,padj_dat_ox_op
Phvul.003G283100.1,NA,0.0115284119076423,NA,NA,4.11190726412529e-25,NA,1.10640473209069e-14
Phvul.003G283900.1,NA,NA,1.49918006160816e-17,NA,NA,NA,NA
Phvul.003G284800.2,2.77883409243531e-22,0.00416257997834086,4.35769541306828e-32,NA,NA,NA,NA
Phvul.003G284900.1,1.28826842525949e-5,NA,1.05637673135011e-21,NA,NA,4.94109950075067e-7,NA
Phvul.003G286300.1,NA,NA,3.97410819704372e-14,NA,8.09668412828843e-10,NA,NA
Phvul.003G288400.1,0.0463501801257396,NA,NA,NA,NA,NA,NA
Phvul.003G288800.1,NA,NA,0.00104449239512259,NA,NA,NA,NA
Phvul.003G292400.1,NA,NA,1.23889427081077e-4,8.98389942695517e-10,1.4528347531546e-6,2.55414103364813e-6,NA
Phvul.003G293000.1,NA,NA,NA,NA,0.0138478664067258,NA,NA
Phvul.003G293200.1,NA,NA,NA,NA,0.0396752876575735,NA,NA
Phvul.003G293800.1,3.3930983883499e-6,0.0125170772754792,NA,NA,NA,NA,3.59099776334751e-16
Phvul.003G294000.1,NA,0.0174507364339527,1.22265560119398e-11,NA,1.0913712554394e-5,NA,NA
Phvul.003G295200.1,0.0239245827310651,0.00735783879339242,NA,NA,NA,NA,0.00113445434805722
Phvul.003G295900.1,1.82746415333955e-12,0.0344547722815548,4.27706186570055e-29,NA,NA,NA,2.47097153165913e-12
Phvul.004G000700.1,NA,NA,2.28038544716001e-14,NA,NA,NA,NA
Phvul.004G001100.1,NA,NA,0.00179496910318131,NA,NA,NA,NA
Phvul.004G001200.1,NA,NA,NA,NA,3.11505175352846e-5,NA,NA
Phvul.004G002300.2,NA,NA,1.90674203678329e-6,NA,NA,NA,NA
Phvul.004G002800.1,NA,NA,1.85683558326043e-38,NA,NA,NA,0.00539937100170728
Phvul.004G004900.1,NA,NA,0.00349530721100843,NA,NA,NA,NA
Phvul.004G005300.1,NA,NA,NA,NA,1.27266486558138e-7,NA,NA
Phvul.004G005600.1,NA,NA,8.0858389195835e-25,NA,NA,NA,2.43929755011963e-4
Phvul.004G007100.1,NA,0.01749296026368,6.65713005305702e-21,NA,5.60479262676736e-33,NA,2.03618956849292e-13
Phvul.004G007750.1,NA,NA,1.31660848047294e-19,NA,NA,0.036249135417049,NA
Phvul.004G007900.2,NA,NA,0.00263589504679112,NA,NA,NA,NA
Phvul.004G008101.1,NA,NA,5.94628218237544e-6,NA,NA,NA,NA
Phvul.004G008250.1,NA,NA,7.27227903341659e-6,NA,NA,NA,NA
Phvul.004G008351.1,NA,NA,1.47429991286213e-7,NA,NA,NA,2.0615492919421e-4
Phvul.004G008560.1,NA,NA,3.7194611045256e-15,NA,NA,NA,NA
Phvul.004G008740.1,NA,NA,1.62647920693431e-5,NA,NA,NA,NA
Phvul.004G008900.1,NA,NA,0.00236094873698683,NA,NA,NA,NA
Phvul.004G008909.1,NA,NA,3.6738545131414e-5,NA,NA,NA,NA
Phvul.004G008918.1,NA,NA,6.04420082570048e-4,NA,NA,NA,NA
Phvul.004G008921.1,NA,NA,0.00329994159583121,NA,NA,NA,NA
Phvul.004G008981.1,NA,NA,9.15196431443973e-8,NA,NA,NA,0.0277248505642596
Phvul.004G009041.1,NA,NA,2.52454408950449e-15,NA,NA,0.00703452825525915,NA
Phvul.004G009101.1,NA,NA,2.97726934906163e-5,NA,NA,NA,NA
Phvul.004G009136.1,NA,NA,5.06664032755419e-9,NA,NA,NA,2.33170905220153e-4
Phvul.004G009221.1,NA,NA,2.00906549355081e-6,NA,NA,NA,0.0114539812997838
Phvul.004G009281.1,NA,NA,7.17934656858881e-18,NA,NA,NA,1.95010535038915e-5
Phvul.004G009300.2,NA,NA,0.0455279792592661,NA,NA,NA,NA
Phvul.004G009521.1,NA,NA,3.40395359776297e-12,NA,NA,NA,1.62528890633525e-4
Phvul.004G009527.1,NA,NA,1.06130962299299e-19,NA,NA,NA,0.00770043486930627
Phvul.004G009641.1,NA,NA,5.45568697246266e-14,NA,NA,NA,NA
Phvul.004G009800.1,NA,NA,7.44747647928092e-16,NA,NA,0.0427436945839812,NA
Phvul.004G009809.1,NA,NA,3.5288618366331e-27,NA,NA,NA,NA
Phvul.004G009821.1,NA,NA,3.18787646159794e-9,NA,NA,NA,NA
Phvul.004G009909.1,NA,NA,5.90520295990914e-4,NA,NA,NA,NA
Phvul.004G009927.1,NA,NA,6.92440585475686e-5,NA,NA,0.0442581466812778,NA
Phvul.004G009936.1,NA,NA,6.80669643418924e-12,NA,NA,NA,NA
Phvul.004G009945.1,NA,NA,1.64767474871033e-13,NA,NA,NA,NA
Phvul.004G010700.1,NA,NA,6.54540317982942e-5,NA,NA,NA,NA
Phvul.004G011800.1,0.017691632495764,4.79542205337211e-5,0.00114889991477413,NA,NA,NA,3.86987116670632e-9
Phvul.004G012300.1,NA,NA,0.00472942563329652,NA,0.00212769332338394,NA,NA
Phvul.004G012801.1,NA,NA,4.7766624083228e-40,NA,NA,NA,2.36766888960854e-4
Phvul.004G012900.1,NA,NA,7.46478057790397e-41,NA,NA,0.0205202487864886,NA
Phvul.004G013000.1,NA,NA,1.84379223280352e-24,NA,NA,NA,NA
Phvul.004G013350.1,NA,NA,0.00346368784454453,NA,1.05720213374092e-5,NA,NA
Phvul.004G014000.1,NA,NA,1.75169517080756e-8,NA,4.24313191030547e-6,NA,NA
Phvul.004G014100.1,NA,NA,2.5434838872659e-15,NA,NA,NA,2.2877782137596e-7
Phvul.004G014200.1,NA,NA,1.08478888021263e-14,NA,8.51165581040614e-8,NA,NA
Phvul.004G014400.1,NA,NA,NA,NA,2.05790431915823e-7,NA,NA
Phvul.004G014666.1,NA,NA,NA,NA,NA,NA,0.00204732944269894
Phvul.004G014732.1,NA,NA,NA,NA,0.00538530102387211,NA,NA
Phvul.004G015600.1,NA,NA,1.70727011348563e-7,NA,NA,NA,NA
Phvul.004G015732.1,NA,NA,2.56827963085595e-5,NA,NA,NA,NA
Phvul.004G015800.1,NA,NA,1.13139219632386e-18,NA,NA,NA,0.00341749062447106
Phvul.004G016000.1,NA,NA,9.8416591903535e-9,NA,NA,1.63787567165661e-4,0.00940323158601077
Phvul.004G016532.1,NA,NA,8.31169980603837e-16,NA,NA,NA,8.8756862153701e-4
Phvul.004G017700.1,NA,NA,NA,NA,NA,0.0106139888761347,NA
Phvul.004G018600.1,NA,NA,NA,NA,3.52324295295461e-4,NA,NA
Phvul.004G018900.1,NA,0.00638654279138916,NA,NA,2.20784387104838e-25,NA,NA
Phvul.004G020300.1,NA,NA,1.04793121441963e-27,NA,NA,NA,NA
Phvul.004G021200.1,2.08681077016703e-4,NA,1.4621051580011e-263,NA,1.83566655617757e-8,NA,NA
Phvul.004G021400.1,NA,NA,2.73917787701795e-10,NA,9.07374271328979e-6,NA,NA
Phvul.004G023066.1,4.46888698942108e-4,NA,0.0147465587723674,NA,0.0034561641819419,NA,NA
Phvul.004G023132.1,NA,NA,9.95642437685165e-164,NA,NA,NA,NA
Phvul.004G024400.1,1.68604912473476e-5,NA,NA,NA,5.06230550456351e-5,NA,NA
Phvul.004G024800.1,NA,0.0285028577267237,8.24775796685881e-6,NA,0.00536482497741354,NA,NA
Phvul.004G024900.1,NA,0.0115138707089878,1.83269165323187e-41,NA,NA,NA,NA
Phvul.004G025000.2,1.32234409288734e-8,0.013668631346679,3.85251951145335e-28,NA,NA,NA,NA
Phvul.004G025800.2,NA,NA,2.94323631042334e-52,NA,NA,NA,NA
Phvul.004G025900.1,NA,NA,6.5786036179498e-9,NA,NA,NA,0.00101238967705158
Phvul.004G026500.1,NA,NA,0.00921718859375139,NA,NA,NA,NA
Phvul.004G027100.1,NA,NA,NA,NA,3.85076373590746e-5,NA,NA
Phvul.004G028300.1,NA,0.00914641895623878,7.01571407088841e-4,NA,0.0278458926272922,NA,0.00992798288540191
Phvul.004G029100.1,NA,NA,3.23601798429646e-10,NA,2.93604081929984e-4,NA,NA
Phvul.004G030400.1,NA,NA,NA,NA,NA,0.00933231814297246,NA
Phvul.004G030500.1,NA,NA,0.00529080005216187,NA,NA,0.041828758762472,NA
Phvul.004G031100.1,NA,NA,NA,NA,6.43447768483478e-4,0.0064644470776949,NA
Phvul.004G033300.2,NA,NA,0.00108663519744624,NA,NA,NA,0.00499295451243752
Phvul.004G033800.2,NA,NA,6.41031609988087e-24,NA,NA,NA,NA
Phvul.004G035300.1,NA,NA,NA,NA,0.00109326359620605,NA,1.26415456549976e-5
Phvul.004G036300.1,NA,NA,NA,NA,NA,0.0324120378801383,3.48811146872342e-4
Phvul.004G037100.1,NA,2.53782637266056e-4,NA,NA,NA,NA,NA
Phvul.004G038400.1,5.74795238882124e-5,NA,1.35602790486855e-6,NA,0.00378078779268821,NA,1.61944033848207e-14
Phvul.004G038600.1,NA,NA,2.26976250028998e-29,NA,2.28482513924034e-7,NA,NA
Phvul.004G041300.1,NA,NA,1.03883970279235e-14,NA,NA,NA,NA
Phvul.004G042600.1,NA,NA,3.98069227131397e-31,NA,3.99085518415063e-12,NA,NA
Phvul.004G044100.2,0.00385684609956651,5.32662320921245e-4,1.99676230802951e-10,NA,0.0025562972706795,2.39301252725813e-19,NA
Phvul.004G044132.1,0.00366969525540214,2.47142442091413e-4,5.13983440681825e-9,NA,0.0016611716086899,2.1715365518207e-15,NA
Phvul.004G044301.1,NA,NA,2.77830010796832e-23,NA,NA,0.0291384605781217,NA
Phvul.004G044900.1,NA,NA,9.03341998164905e-4,NA,NA,NA,NA
Phvul.004G045500.1,1.28826842525949e-5,NA,NA,NA,NA,NA,NA
Phvul.004G046200.1,NA,NA,NA,NA,5.36837613472018e-10,NA,NA
Phvul.004G046400.1,NA,0.00163724305479359,NA,NA,1.94433967602209e-29,NA,3.94496154082321e-17
Phvul.004G047900.1,1.04563591959788e-31,0.00790731592927035,3.88356521842989e-105,NA,1.10932504306973e-47,NA,1.7534234659167e-37
Phvul.004G048200.1,NA,NA,NA,NA,NA,0.00130642165653748,NA
Phvul.004G048600.2,NA,NA,NA,NA,0.00419832043725369,NA,NA
Phvul.004G048900.1,0.0472109539547449,NA,NA,NA,NA,NA,NA
Phvul.004G049200.1,NA,NA,NA,NA,9.99773458960882e-15,NA,NA
Phvul.004G049500.1,NA,NA,1.52568897706701e-6,NA,NA,NA,0.00319314361233039
Phvul.004G050550.1,NA,NA,2.51366638757333e-30,NA,NA,NA,0.00779642244534849
Phvul.004G053500.1,NA,NA,1.20164378240982e-4,NA,7.33292333962192e-8,NA,NA
Phvul.004G053600.1,NA,NA,2.85852093299822e-6,NA,1.44735292574492e-7,NA,NA
Phvul.004G055400.1,NA,NA,NA,NA,0.00409119615779249,NA,NA
Phvul.004G056700.1,NA,NA,0.045701005612162,NA,NA,NA,NA
Phvul.004G056800.1,NA,NA,2.48574869553307e-8,NA,6.08428549918795e-4,NA,NA
Phvul.004G057500.1,NA,NA,NA,NA,2.31848279464583e-13,NA,NA
Phvul.004G058900.1,NA,NA,NA,NA,0.0275466345716451,NA,NA
Phvul.004G059200.1,1.35315511587965e-8,NA,NA,NA,NA,NA,7.91879677209009e-14
Phvul.004G059800.1,NA,NA,3.56740640496626e-23,NA,0.00178666675870932,1.10317738729273e-4,1.35148359428997e-8
Phvul.004G059900.1,NA,NA,4.22060424743394e-10,NA,1.47555720095679e-6,8.49390387542521e-5,NA
Phvul.004G060800.1,NA,NA,1.17120152711886e-4,NA,4.00348601168583e-4,NA,NA
Phvul.004G064700.1,1.72183615979114e-11,NA,NA,NA,8.53244839073604e-11,2.54402987419443e-18,NA
Phvul.004G065900.2,1.67950625508339e-5,4.49104839044121e-8,NA,NA,NA,NA,4.9843590256902e-15
Phvul.004G066125.1,NA,NA,1.42720091998957e-6,NA,NA,NA,NA
Phvul.004G068000.2,NA,NA,1.11531455602329e-54,NA,1.30862798008266e-11,NA,NA
Phvul.004G068200.2,NA,NA,4.0701616344283e-93,NA,8.45836303705633e-15,NA,NA
Phvul.004G068300.1,NA,NA,6.0618846668044e-72,NA,1.39857743102219e-11,NA,NA
Phvul.004G068400.1,6.32191691966011e-47,0.00341271761198966,3.45212572428486e-50,NA,NA,NA,4.64174386090468e-29
Phvul.004G069000.1,2.54684788960337e-7,3.30903820536991e-4,NA,NA,1.20286994225038e-5,NA,1.67019410512929e-27
Phvul.004G070500.2,3.24595353235397e-5,NA,1.05584295406054e-22,NA,NA,NA,NA
Phvul.004G071800.1,NA,0.00158534589487152,NA,NA,2.75396870263199e-6,NA,8.22318483177263e-5
Phvul.004G073100.2,NA,NA,0.0205806892264164,NA,NA,NA,NA
Phvul.004G074300.1,NA,NA,NA,NA,1.56460152158561e-7,NA,NA
Phvul.004G074400.1,NA,NA,NA,NA,1.09367160175446e-5,NA,NA
Phvul.004G075300.1,NA,NA,NA,NA,5.62907714644038e-4,NA,NA
Phvul.004G076100.3,NA,NA,7.86303804333471e-43,NA,NA,NA,NA
Phvul.004G076800.1,NA,NA,0.00286597167500441,NA,0.0214035290069562,NA,NA
Phvul.004G077400.1,0.013480997599197,NA,3.2928761859138e-16,NA,6.41881828802057e-9,NA,NA
Phvul.004G078200.2,3.20868234406117e-4,NA,1.15589572618549e-4,NA,0.00240585349866717,9.56884538125173e-4,NA
Phvul.004G079200.1,NA,NA,NA,NA,0.0167932704623761,NA,NA
Phvul.004G079500.1,NA,NA,1.078126176653e-5,NA,0.00170390294561755,NA,NA
Phvul.004G080000.1,NA,NA,1.3504757728133e-7,NA,NA,NA,NA
Phvul.004G080200.1,1.56838603460561e-6,0.00619328251684589,NA,NA,1.94780857137176e-21,NA,6.39536420109965e-6
Phvul.004G081200.1,NA,NA,0.0291431332702027,NA,NA,NA,NA
Phvul.004G081300.1,NA,NA,NA,NA,0.027501542031332,NA,NA
Phvul.004G085100.1,1.13856503636449e-4,8.43736582977766e-7,NA,NA,1.88565736788322e-4,NA,1.53787568705809e-21
Phvul.004G085676.1,0.00650349753279213,4.96811319485129e-5,NA,NA,NA,NA,NA
Phvul.004G085694.1,NA,0.0130965516450033,NA,NA,NA,NA,NA
Phvul.004G085700.1,NA,NA,3.28442009863007e-8,NA,0.00138217705648954,NA,NA
Phvul.004G086400.1,NA,NA,1.16904309217518e-10,NA,NA,NA,NA
Phvul.004G086500.1,NA,NA,0.00194962572179417,NA,3.49118229932379e-4,NA,NA
Phvul.004G088300.1,NA,0.0273840059344221,NA,NA,NA,NA,1.51184147952863e-4
Phvul.004G088400.1,NA,NA,NA,1.52202499155875e-7,NA,NA,NA
Phvul.004G089200.2,NA,NA,2.84284313168141e-5,NA,0.00221297225239313,NA,NA
Phvul.004G090800.1,NA,NA,1.83382819346953e-26,NA,2.69792945424101e-12,NA,0.0115317357750768
Phvul.004G090994.1,0.0447031297933698,NA,NA,NA,NA,NA,NA
Phvul.004G092100.1,5.32615507197374e-8,8.36707592559407e-4,NA,NA,2.3314725860341e-11,NA,2.24662553330478e-8
Phvul.004G092800.1,NA,NA,NA,NA,3.08238152275802e-4,NA,NA
Phvul.004G094100.1,2.67167802797979e-6,5.23047892663126e-4,NA,0.00620267680196334,5.57741525458828e-22,NA,1.34566641653131e-30
Phvul.004G094500.1,5.91839038812338e-7,NA,NA,NA,NA,1.75755608197983e-7,3.34510415771441e-13
Phvul.004G095200.1,NA,NA,4.4717568672254e-9,NA,9.33758435845572e-12,NA,2.30835967727492e-5
Phvul.004G095400.1,NA,NA,NA,NA,6.23365774340809e-16,NA,NA
Phvul.004G096300.1,NA,NA,2.22746176425056e-6,NA,NA,NA,0.019833269706407
Phvul.004G096500.1,NA,0.0126993002496488,4.73079513010626e-16,NA,7.26374127652072e-11,4.56526514310778e-4,NA
Phvul.004G098000.1,NA,NA,NA,NA,NA,NA,1.35755402517824e-6
Phvul.004G098201.1,NA,NA,1.84857527422453e-10,NA,NA,NA,NA
Phvul.004G098301.1,2.84637933583547e-4,NA,NA,NA,NA,NA,NA
Phvul.004G100900.2,NA,NA,NA,NA,0.0209781666474501,NA,NA
Phvul.004G102800.1,NA,0.0242135032615417,NA,5.79751136044226e-12,1.52329203419107e-19,NA,5.97103899450353e-24
Phvul.004G103900.1,NA,0.0200719946295134,NA,0.0228672305235369,NA,NA,NA
Phvul.004G104100.1,NA,0.0137078131550141,NA,NA,NA,NA,NA
Phvul.004G105800.1,NA,9.82972664600136e-4,NA,NA,3.42729197532847e-5,NA,9.3906409837344e-15
Phvul.004G106600.1,NA,NA,0.00150458664300186,NA,1.7011739169475e-6,NA,NA
Phvul.004G107700.1,1.03096183309814e-8,NA,4.43171048405512e-15,0.0135170152495432,7.36556235216376e-4,NA,NA
Phvul.004G110000.1,0.0463141571021763,NA,NA,NA,NA,NA,NA
Phvul.004G111600.1,3.80694452562667e-21,1.16888461642253e-10,1.01552524171751e-25,NA,5.98286478599634e-8,2.58698996517066e-14,1.23956841095745e-68
Phvul.004G112100.1,NA,NA,0.0045466930115013,NA,0.00490266066809866,NA,NA
Phvul.004G112400.2,NA,NA,0.00770369317514991,NA,NA,NA,NA
Phvul.004G113100.2,NA,NA,0.0142470857381198,NA,NA,NA,NA
Phvul.004G113600.2,NA,NA,5.49557593832954e-26,NA,NA,NA,NA
Phvul.004G114300.1,NA,NA,NA,NA,NA,NA,7.43285290404937e-7
Phvul.004G114600.1,NA,8.14398607872585e-4,NA,NA,NA,NA,NA
Phvul.004G114700.1,NA,NA,9.89524701158805e-4,NA,0.00189396399833544,NA,NA
Phvul.004G115600.1,NA,0.0184038557449982,NA,NA,NA,NA,NA
Phvul.004G115800.1,NA,0.00450189782669482,NA,NA,0.0156385989010541,NA,0.00337045066657658
Phvul.004G116050.1,NA,NA,NA,NA,0.0111730960239955,NA,NA
Phvul.004G116300.1,NA,NA,7.11473455599909e-10,NA,NA,NA,NA
Phvul.004G116900.1,NA,NA,NA,NA,NA,NA,0.0109038432603961
Phvul.004G117350.1,NA,NA,1.78986956093724e-5,NA,NA,NA,0.0224024136429388
Phvul.004G118100.1,NA,NA,NA,NA,NA,9.96707069793157e-7,NA
Phvul.004G118200.1,2.96588122618611e-6,NA,NA,NA,1.0854842773482e-5,1.30025125858575e-18,NA
Phvul.004G119400.1,NA,0.00600157334775076,NA,NA,NA,NA,0.00486138867008393
Phvul.004G121100.1,2.20593515574234e-9,NA,NA,NA,NA,NA,2.83013749538608e-20
Phvul.004G121200.1,NA,NA,5.39447331045076e-17,NA,NA,NA,NA
Phvul.004G121666.1,NA,7.18275751482496e-7,6.6700791164708e-12,4.60393255052073e-13,8.18638514947485e-9,NA,NA
Phvul.004G122000.1,NA,NA,NA,NA,8.46431590146389e-7,1.19835985772658e-9,NA
Phvul.004G122750.1,NA,NA,7.05449580775348e-6,NA,0.00102626317820404,NA,NA
Phvul.004G123200.1,NA,NA,0.00846541553430664,NA,NA,NA,NA
Phvul.004G123600.1,NA,NA,3.34783899415544e-10,NA,2.3205606544878e-5,NA,NA
Phvul.004G124400.1,NA,NA,4.70339771659291e-48,NA,1.47989035758568e-19,NA,NA
Phvul.004G124700.1,NA,NA,3.59351514594301e-29,NA,0.0181975060185526,NA,0.0165593595364027
Phvul.004G124900.1,NA,0.0338570083850615,NA,NA,NA,0.020424792526417,NA
Phvul.004G127500.1,1.53238454696745e-7,NA,NA,NA,NA,NA,NA
Phvul.004G128400.1,NA,NA,5.26354462947889e-9,NA,9.15562490130421e-8,NA,NA
Phvul.004G129400.1,5.55072308866178e-8,3.66131094947619e-6,9.92601006667237e-9,NA,1.924348947732e-4,NA,0.00858967966010151
Phvul.004G132500.1,NA,NA,1.33170930109731e-24,NA,6.40162556934016e-8,NA,NA
Phvul.004G134200.1,NA,NA,NA,NA,0.0208355378226089,NA,NA
Phvul.004G134800.1,NA,8.64612750287273e-5,6.42883402761427e-4,NA,0.0336152493923462,NA,NA
Phvul.004G134901.1,NA,NA,NA,NA,0.0303925887305511,NA,NA
Phvul.004G135000.1,0.0417285404122694,NA,NA,NA,NA,NA,NA
Phvul.004G135200.4,NA,NA,8.60289275078209e-6,NA,0.00851213424250511,NA,NA
Phvul.004G135300.1,0.0327864968827003,0.00271895163586796,NA,NA,NA,NA,0.0185737116577713
Phvul.004G135400.1,NA,NA,3.70733725165898e-4,NA,0.00507874791297922,NA,NA
Phvul.004G135500.1,NA,6.05135683288241e-4,NA,NA,NA,NA,NA
Phvul.004G135600.1,NA,NA,9.76384663785079e-35,NA,9.93963008618376e-8,NA,NA
Phvul.004G136300.1,NA,NA,NA,NA,4.94464057755053e-4,NA,NA
Phvul.004G136500.1,1.27011110484546e-11,0.00107526061321386,NA,NA,NA,NA,2.825715002074e-29
Phvul.004G137300.1,NA,NA,1.89662603495889e-4,NA,0.0025212885901851,NA,NA
Phvul.004G137900.2,NA,NA,1.3751149667767e-11,NA,NA,NA,NA
Phvul.004G141400.1,NA,NA,NA,NA,NA,NA,0.00262540713312864
Phvul.004G141900.1,NA,NA,1.56843838629916e-7,NA,NA,NA,NA
Phvul.004G142000.1,NA,NA,4.74172640126017e-5,NA,2.16177489065786e-5,NA,2.44672223004534e-5
Phvul.004G142401.1,NA,NA,1.24108202019006e-11,NA,1.7488660666334e-8,NA,NA
Phvul.004G142600.1,NA,NA,NA,NA,NA,NA,0.0418980581264358
Phvul.004G142700.1,NA,NA,5.07895675147207e-6,NA,0.00453933760291656,NA,NA
Phvul.004G143400.1,NA,NA,2.15909639988686e-22,NA,1.43335962053129e-7,NA,NA
Phvul.004G144100.1,NA,0.0152668561137397,NA,NA,0.00679434525611627,NA,NA
Phvul.004G144400.1,NA,NA,6.02339850083299e-6,NA,NA,NA,NA
Phvul.004G144500.1,0.0119717429718132,NA,1.92219710610467e-9,NA,NA,0.0324538359526393,NA
Phvul.004G145500.1,NA,NA,NA,NA,NA,5.10458546831862e-5,0.00181580479071164
Phvul.004G148400.1,2.68275288589619e-5,NA,1.03944224274252e-19,NA,1.75655342159272e-7,NA,5.97103919677703e-10
Phvul.004G148800.1,NA,NA,0.00222587106724633,NA,1.37428155177329e-6,NA,NA
Phvul.004G150000.1,NA,NA,0.0331507235390994,NA,0.0210023459410445,NA,NA
Phvul.004G150500.1,NA,0.00680488623265237,NA,NA,0.00113921843154843,NA,1.71072012631936e-14
Phvul.004G151500.1,4.24356816764466e-7,0.0266875807953422,NA,NA,9.3031314089727e-6,NA,1.03793018022032e-14
Phvul.004G151525.1,NA,NA,NA,NA,0.00114216535926726,NA,NA
Phvul.004G151800.1,2.42183725750694e-5,NA,NA,NA,NA,NA,9.01869873939576e-11
Phvul.004G152100.1,NA,NA,1.63261936543212e-9,NA,5.96656296008192e-9,NA,NA
Phvul.004G152400.2,0.0163745212631953,NA,NA,NA,NA,NA,0.00645725802290962
Phvul.004G153400.1,NA,NA,0.026454999590208,NA,NA,NA,NA
Phvul.004G153900.1,NA,NA,NA,NA,0.0314956300884018,NA,NA
Phvul.004G154700.1,NA,NA,NA,NA,7.7128156568202e-7,0.00329513296073503,NA
Phvul.004G154900.1,NA,NA,1.26381935925923e-29,NA,NA,NA,2.98069965218114e-4
Phvul.004G155000.1,NA,NA,4.7787903863017e-20,NA,NA,NA,2.12836294207388e-4
Phvul.004G155100.1,NA,0.00195259269600935,9.99331264777997e-52,NA,NA,NA,1.18140369951973e-5
Phvul.004G155400.2,NA,NA,1.63499202159341e-5,NA,NA,NA,NA
Phvul.004G155800.1,2.83162092763359e-4,NA,NA,NA,NA,NA,NA
Phvul.004G155900.1,NA,1.25491232447565e-4,NA,NA,NA,8.38369749370781e-4,NA
Phvul.004G158000.1,NA,NA,NA,NA,NA,1.40198311641191e-10,NA
Phvul.004G158400.1,2.11410935143223e-4,4.85910350003835e-4,NA,NA,NA,NA,NA
Phvul.004G158500.1,NA,NA,NA,NA,0.0231676025720759,NA,NA
Phvul.004G159900.2,NA,NA,4.65522457976929e-18,NA,1.24880042198304e-14,NA,NA
Phvul.004G160400.1,NA,0.0206057342623759,NA,NA,4.03463787219245e-9,NA,NA
Phvul.004G161500.1,NA,NA,NA,NA,1.14066825415334e-19,NA,NA
Phvul.004G161600.1,NA,NA,1.74123063168711e-6,NA,1.5369263029563e-11,NA,NA
Phvul.004G162100.1,NA,NA,NA,NA,NA,3.69871145817164e-13,NA
Phvul.004G162300.1,NA,NA,NA,NA,NA,NA,7.27025063809862e-5
Phvul.004G163300.1,NA,NA,1.24097156088983e-15,NA,0.00100387582261515,1.21780882842084e-4,NA
Phvul.004G163400.1,NA,NA,9.64956177630673e-19,NA,1.24172697557248e-7,NA,NA
Phvul.004G164200.1,NA,NA,2.59539871093068e-6,NA,NA,NA,NA
Phvul.004G164400.2,NA,NA,0.00714067676933131,NA,NA,NA,NA
Phvul.004G166400.1,NA,NA,5.26486119766852e-4,NA,NA,NA,NA
Phvul.004G166700.1,NA,0.0206057342623759,NA,NA,NA,NA,NA
Phvul.004G168350.1,NA,NA,NA,NA,6.08785305355043e-9,NA,NA
Phvul.004G169200.1,NA,NA,5.42424978104058e-7,NA,NA,NA,NA
Phvul.004G170200.1,NA,NA,NA,NA,0.0163995386204137,NA,NA
Phvul.004G172300.1,NA,2.5494168351484e-8,1.30042663019756e-18,NA,0.00315183332145081,NA,NA
Phvul.004G173600.1,7.84246607876035e-4,NA,NA,NA,NA,NA,NA
Phvul.004G173700.4,NA,NA,8.08340294677386e-30,NA,1.03445132710216e-11,NA,NA
Phvul.004G174600.1,5.88400755149665e-31,0.00162254649010088,4.49895768003809e-34,NA,4.74566030967278e-19,NA,1.28062765311956e-41
Phvul.004G174800.1,3.88527719944855e-21,NA,NA,NA,NA,NA,1.131440333704e-24
Phvul.004G175900.1,NA,NA,8.93456737365973e-7,NA,0.00300511253427573,NA,NA
Phvul.004G177100.1,NA,NA,NA,NA,4.47892645639839e-5,NA,NA
Phvul.004G177200.3,0.0246233285350684,0.0020638164438685,NA,NA,NA,NA,1.61026003534907e-7
Phvul.004G178500.1,NA,NA,NA,NA,NA,4.99923687884225e-4,NA
Phvul.005G001000.1,2.61364192581877e-4,NA,5.14091031718412e-44,NA,NA,NA,NA
Phvul.005G001400.1,NA,NA,NA,NA,NA,NA,3.1045878258357e-4
Phvul.005G004400.1,2.53021627995674e-9,2.76982702736901e-4,NA,NA,NA,NA,2.05247886880616e-20
Phvul.005G004600.1,0.00256401983041134,NA,NA,NA,NA,NA,NA
Phvul.005G005500.1,NA,NA,2.95963743719463e-5,NA,NA,NA,NA
Phvul.005G006000.1,0.0127812873226796,NA,NA,NA,7.67633340485655e-4,NA,NA
Phvul.005G006200.1,NA,NA,NA,NA,NA,NA,3.5451721450889e-4
Phvul.005G007100.1,2.25777885827584e-4,4.26892257746603e-5,3.17289597962198e-67,NA,7.45316170586692e-15,NA,3.69763261882516e-12
Phvul.005G008400.1,0.0225127903171292,NA,NA,NA,NA,NA,5.03263773131862e-4
Phvul.005G011900.2,NA,NA,NA,NA,3.40385023139513e-12,NA,NA
Phvul.005G012400.1,NA,3.23002930306524e-4,NA,NA,NA,NA,NA
Phvul.005G013200.1,NA,NA,4.61051506761709e-10,NA,0.00299252932439099,NA,NA
Phvul.005G013600.1,NA,NA,NA,NA,NA,0.0378346508316249,NA
Phvul.005G015100.1,NA,NA,NA,NA,NA,NA,0.00194427732680006
Phvul.005G015800.1,4.09487774790144e-18,4.22821985005449e-4,6.30175038431586e-66,NA,2.51954966573715e-22,NA,3.2839328467175e-21
Phvul.005G015900.1,NA,NA,NA,NA,3.75871985372266e-7,NA,NA
Phvul.005G016000.1,NA,NA,NA,NA,NA,0.020424792526417,NA
Phvul.005G016500.1,NA,NA,NA,NA,3.57658365718502e-11,NA,NA
Phvul.005G018800.1,NA,NA,0.00362569812413022,NA,NA,NA,NA
