GeneID,log2FC_dat_ev,log2FC_dat_rna,log2FC_dat_ox,log2FC_dat_rna_lp,log2FC_dat_ox_lp,log2FC_dat_rna_op,log2FC_dat_ox_op
Phvul.004G016000.1,NA,NA,2.21151091594522,NA,NA,1.40812883602198,-1.33515783699923
Phvul.004G016532.1,NA,NA,2.55510745912016,NA,NA,NA,-1.64046066426382
Phvul.004G017700.1,NA,NA,NA,NA,NA,1.48738761465981,NA
Phvul.004G018600.1,NA,NA,NA,NA,-1.14425060897295,NA,NA
Phvul.004G018900.1,NA,1.89754045633606,NA,NA,1.19620109959006,NA,NA
Phvul.004G020300.1,NA,NA,1.20251748545301,NA,NA,NA,NA
Phvul.004G021200.1,1.44355408377684,NA,2.52861640709832,NA,1.83562854344881,NA,NA
Phvul.004G021400.1,NA,NA,1.02556127973502,NA,1.18572028949791,NA,NA
Phvul.004G023066.1,1.80891376419705,NA,-2.39224044904553,NA,-3.38530797510434,NA,NA
Phvul.004G023132.1,NA,NA,2.52072207989317,NA,NA,NA,NA
Phvul.004G024400.1,1.25782902140765,NA,NA,NA,-1.24465282188656,NA,NA
Phvul.004G024800.1,NA,1.06500755338213,-1.64266730596101,NA,-1.30152556247578,NA,NA
Phvul.004G024900.1,NA,1.16429043422115,1.0942779011108,NA,NA,NA,NA
Phvul.004G025000.2,1.37897397652095,1.64181422536542,1.24549967313894,NA,NA,NA,NA
Phvul.004G025800.2,NA,NA,1.57990148099921,NA,NA,NA,NA
Phvul.004G025900.1,NA,NA,1.67442493962535,NA,NA,NA,-1.24959604761337
Phvul.004G026500.1,NA,NA,-1.40744670804593,NA,NA,NA,NA
Phvul.004G027100.1,NA,NA,NA,NA,-1.1813253374657,NA,NA
Phvul.004G028300.1,NA,1.17852649246192,1.01580687998876,NA,1.24158891997736,NA,1.12698174134339
Phvul.004G029100.1,NA,NA,-1.45432287998052,NA,-1.16203809489836,NA,NA
Phvul.004G030400.1,NA,NA,NA,NA,NA,1.15628371860797,NA
Phvul.004G030500.1,NA,NA,-1.70262009226855,NA,NA,-1.23992271839575,NA
Phvul.004G031100.1,NA,NA,NA,NA,-1.20405415598171,1.01174885321631,NA
Phvul.004G033300.2,NA,NA,1.21552375272801,NA,NA,NA,-1.170928481689
Phvul.004G033800.2,NA,NA,1.32743575597283,NA,NA,NA,NA
Phvul.004G035300.1,NA,NA,NA,NA,-1.11231041596638,NA,-1.1640557148101
Phvul.004G036300.1,NA,NA,NA,NA,NA,1.06187502951566,1.01731923243161
Phvul.004G037100.1,NA,3.47086619991597,NA,NA,NA,NA,NA
Phvul.004G038400.1,-1.21839868686806,NA,-1.08898701112213,NA,-1.08077315919761,NA,-1.1913858275517
Phvul.004G038600.1,NA,NA,-1.08584155711291,NA,-1.01696675264016,NA,NA
Phvul.004G041300.1,NA,NA,1.19051251752503,NA,NA,NA,NA
Phvul.004G042600.1,NA,NA,-1.37616368675148,NA,-1.50104790810251,NA,NA
Phvul.004G044100.2,1.14728187472523,2.02853393971355,2.09045181010406,NA,1.08367480617377,-2.10787356959579,NA
Phvul.004G044132.1,1.18796013100813,2.09060342074043,2.21092518056426,NA,1.14302325910213,-2.02626831634814,NA
Phvul.004G044301.1,NA,NA,5.01458052256116,NA,NA,1.25613604364865,NA
Phvul.004G044900.1,NA,NA,1.82025728864148,NA,NA,NA,NA
Phvul.004G045500.1,-1.14462339478841,NA,NA,NA,NA,NA,NA
Phvul.004G046200.1,NA,NA,NA,NA,1.24547077976707,NA,NA
Phvul.004G046400.1,NA,1.27088566040562,NA,NA,1.24945904296046,NA,1.24089122288495
Phvul.004G047900.1,2.20463419568302,2.74049952146832,2.26890143561548,NA,2.07913641952124,NA,2.0287126573837
Phvul.004G048200.1,NA,NA,NA,NA,NA,1.26806143244557,NA
Phvul.004G048600.2,NA,NA,NA,NA,-1.59092936526579,NA,NA
Phvul.004G048900.1,-1.04253401011132,NA,NA,NA,NA,NA,NA
Phvul.004G049200.1,NA,NA,NA,NA,1.03943579877245,NA,NA
Phvul.004G049500.1,NA,NA,2.50413916032583,NA,NA,NA,-3.45798722069928
Phvul.004G050550.1,NA,NA,3.15652986716116,NA,NA,NA,-1.463967279166
Phvul.004G053500.1,NA,NA,-1.29392057209936,NA,-2.00179169545232,NA,NA
Phvul.004G053600.1,NA,NA,-1.71099902511259,NA,-2.14338085720098,NA,NA
Phvul.004G055400.1,NA,NA,NA,NA,1.03768091300137,NA,NA
Phvul.004G056700.1,NA,NA,1.0970126770193,NA,NA,NA,NA
Phvul.004G056800.1,NA,NA,-1.42690269087993,NA,-1.1156022323994,NA,NA
Phvul.004G057500.1,NA,NA,NA,NA,1.05705780581917,NA,NA
Phvul.004G058900.1,NA,NA,NA,NA,1.28366022313053,NA,NA
Phvul.004G059200.1,-1.75098762416984,NA,NA,NA,NA,NA,-1.41258899368686
Phvul.004G059800.1,NA,NA,-2.8572798031368,NA,-3.49677174785694,-1.69629582221826,1.14920800547407
Phvul.004G059900.1,NA,NA,-2.24639638695,NA,-3.55390227608173,-1.44705791401913,NA
Phvul.004G060800.1,NA,NA,-1.69358875248929,NA,-1.8285668941628,NA,NA
Phvul.004G064700.1,1.08130050619483,NA,NA,NA,-1.28083661109892,1.04959478828399,NA
Phvul.004G065900.2,1.12660253691447,1.53500550352272,NA,NA,NA,NA,1.51367463319303
Phvul.004G066125.1,NA,NA,2.81122193318801,NA,NA,NA,NA
Phvul.004G068000.2,NA,NA,-1.92670000350263,NA,-1.71770944023208,NA,NA
Phvul.004G068200.2,NA,NA,-2.23636013494479,NA,-1.90137370607187,NA,NA
Phvul.004G068300.1,NA,NA,-1.98538633778694,NA,-1.69465716543576,NA,NA
Phvul.004G068400.1,2.17585389864812,1.66227429443285,1.24705263764631,NA,NA,NA,1.27318151482232
Phvul.004G069000.1,1.90276426514594,2.23690490244823,NA,NA,1.18138516589242,NA,2.30226133629213
Phvul.004G070500.2,2.70332086257402,NA,2.6631157331792,NA,NA,NA,NA
Phvul.004G071800.1,NA,2.42624271318693,NA,NA,1.4212287668085,NA,1.15868943827102
Phvul.004G073100.2,NA,NA,3.93501308109792,NA,NA,NA,NA
Phvul.004G074300.1,NA,NA,NA,NA,-1.15862019189023,NA,NA
Phvul.004G074400.1,NA,NA,NA,NA,-1.00926719119589,NA,NA
Phvul.004G075300.1,NA,NA,NA,NA,1.09212297515325,NA,NA
Phvul.004G076100.3,NA,NA,4.53252568691231,NA,NA,NA,NA
Phvul.004G076800.1,NA,NA,-1.40896994098434,NA,-1.78183287812545,NA,NA
Phvul.004G077400.1,1.40693205225769,NA,1.94704372324569,NA,1.5651090550485,NA,NA
Phvul.004G078200.2,-1.13049692197962,NA,-1.59314683309396,NA,-1.4598919301921,-1.03704075897128,NA
Phvul.004G079200.1,NA,NA,NA,NA,-1.66579657800381,NA,NA
Phvul.004G079500.1,NA,NA,-1.68032501944935,NA,-1.61589328227441,NA,NA
Phvul.004G080000.1,NA,NA,1.11132504884856,NA,NA,NA,NA
Phvul.004G080200.1,1.51032460180734,2.63577346050091,NA,NA,1.00448144680284,NA,1.71585782855954
Phvul.004G081200.1,NA,NA,1.01314187224358,NA,NA,NA,NA
Phvul.004G081300.1,NA,NA,NA,NA,1.17221392251596,NA,NA
Phvul.004G085100.1,2.88045822262115,3.42591800867539,NA,NA,1.8729787324628,NA,3.79072353733218
Phvul.004G085676.1,1.31794266098754,1.73420672647294,NA,NA,NA,NA,NA
Phvul.004G085694.1,NA,1.92117198932009,NA,NA,NA,NA,NA
Phvul.004G085700.1,NA,NA,-1.34333610900948,NA,-1.03887737932823,NA,NA
Phvul.004G086400.1,NA,NA,-3.97170592639676,NA,NA,NA,NA
Phvul.004G086500.1,NA,NA,-1.69218439998972,NA,-1.91010706826083,NA,NA
Phvul.004G088300.1,NA,1.14127555209377,NA,NA,NA,NA,1.00084546790699
Phvul.004G088400.1,NA,NA,NA,2.60181946823987,NA,NA,NA
Phvul.004G089200.2,NA,NA,-1.26743945578548,NA,-1.18820772493425,NA,NA
Phvul.004G090800.1,NA,NA,-13.007119442139,NA,-12.1130097884186,NA,1.18524743853009
Phvul.004G090994.1,-1.17791432523966,NA,NA,NA,NA,NA,NA
Phvul.004G092100.1,1.973904750728,2.23374258132846,NA,NA,1.29108167626346,NA,2.48750939374249
Phvul.004G092800.1,NA,NA,NA,NA,1.12980609465492,NA,NA
Phvul.004G094100.1,1.6621505896688,2.13961201039559,NA,1.59995559550029,1.93732710243135,NA,2.80546556471948
Phvul.004G094500.1,-1.77978283746756,NA,NA,NA,NA,-1.5214433793322,-1.68116387931617
Phvul.004G095200.1,NA,NA,1.45514770264285,NA,2.13185129066546,NA,2.11312494975817
Phvul.004G095400.1,NA,NA,NA,NA,1.49858643624696,NA,NA
Phvul.004G096300.1,NA,NA,-4.87919472001336,NA,NA,NA,1.19890032307325
Phvul.004G096500.1,NA,1.68513513502744,1.64441964826538,NA,1.99394851456764,-1.04331711653127,NA
Phvul.004G098000.1,NA,NA,NA,NA,NA,NA,-1.08649175359185
Phvul.004G098201.1,NA,NA,1.12974411605452,NA,NA,NA,NA
Phvul.004G098301.1,-1.1447640548004,NA,NA,NA,NA,NA,NA
Phvul.004G100900.2,NA,NA,NA,NA,-1.26351254594803,NA,NA
Phvul.004G102800.1,NA,1.60011669766576,NA,2.31102831907651,2.39965301940421,NA,1.28436342315189
Phvul.004G103900.1,NA,1.66824702501492,NA,1.97983120995209,NA,NA,NA
Phvul.004G104100.1,NA,1.48054007930211,NA,NA,NA,NA,NA
Phvul.004G105800.1,NA,1.64817826091431,NA,NA,1.11333701734651,NA,1.46573100119217
Phvul.004G106600.1,NA,NA,-1.06103028665766,NA,-1.65647688987997,NA,NA
Phvul.004G107700.1,1.71276710361373,NA,2.13982514071366,-1.02185855322426,1.0864800945906,NA,NA
Phvul.004G110000.1,-1.4936986586083,NA,NA,NA,NA,NA,NA
Phvul.004G111600.1,-2.28892064575451,-1.69629752426549,-2.74908172625961,NA,-2.41713795647113,-1.28804945383666,-1.95318174540105
Phvul.004G112100.1,NA,NA,-1.22648377769942,NA,-1.24440073637279,NA,NA
Phvul.004G112400.2,NA,NA,1.40779630106618,NA,NA,NA,NA
Phvul.004G113100.2,NA,NA,-1.02183281568335,NA,NA,NA,NA
Phvul.004G113600.2,NA,NA,-1.08464244607374,NA,NA,NA,NA
Phvul.004G114300.1,NA,NA,NA,NA,NA,NA,3.66904682462555
Phvul.004G114600.1,NA,1.27927881242018,NA,NA,NA,NA,NA
Phvul.004G114700.1,NA,NA,-1.08847062133107,NA,-1.30108950282865,NA,NA
Phvul.004G115600.1,NA,1.50953520771057,NA,NA,NA,NA,NA
Phvul.004G115800.1,NA,2.88798238426244,NA,NA,1.14711490787331,NA,1.40996564600759
Phvul.004G116050.1,NA,NA,NA,NA,-1.1420923434931,NA,NA
Phvul.004G116300.1,NA,NA,-1.4584994874743,NA,NA,NA,NA
Phvul.004G116900.1,NA,NA,NA,NA,NA,NA,-1.53924371042341
Phvul.004G117350.1,NA,NA,-2.23066048082895,NA,NA,NA,1.1907907978413
Phvul.004G118100.1,NA,NA,NA,NA,NA,-1.2965778154184,NA
Phvul.004G118200.1,1.41956880696716,NA,NA,NA,-1.2335250559412,1.45807921379839,NA
Phvul.004G119400.1,NA,2.16754258155815,NA,NA,NA,NA,1.2733242961218
Phvul.004G121100.1,1.20101047035904,NA,NA,NA,NA,NA,1.29372384960134
Phvul.004G121200.1,NA,NA,1.14862709400016,NA,NA,NA,NA
Phvul.004G121666.1,NA,-1.25087374236506,-1.35342100375291,-1.91663633077923,-1.5353111991254,NA,NA
Phvul.004G122000.1,NA,NA,NA,NA,-1.0389820378127,-1.23286909257219,NA
Phvul.004G122750.1,NA,NA,1.48193205221311,NA,1.50387084977014,NA,NA
Phvul.004G123200.1,NA,NA,-1.28498580759554,NA,NA,NA,NA
Phvul.004G123600.1,NA,NA,-1.94654720586672,NA,-2.04559917552884,NA,NA
Phvul.004G124400.1,NA,NA,1.90804335921198,NA,2.1155610060389,NA,NA
Phvul.004G124700.1,NA,NA,1.9277750337678,NA,1.31428049926613,NA,-1.02267505662737
Phvul.004G124900.1,NA,-2.37259843535446,NA,NA,NA,1.42982362636719,NA
Phvul.004G127500.1,1.00470255772619,NA,NA,NA,NA,NA,NA
Phvul.004G128400.1,NA,NA,-1.30327804464791,NA,-1.37704479676439,NA,NA
Phvul.004G129400.1,2.43889250194104,4.09871797118959,2.62456777747233,NA,1.43975660105541,NA,1.26525399832972
Phvul.004G132500.1,NA,NA,1.00088813609886,NA,1.02982546441416,NA,NA
Phvul.004G134200.1,NA,NA,NA,NA,-1.0808399818695,NA,NA
Phvul.004G134800.1,NA,-1.232129567062,-2.12358297376687,NA,-1.36503076832881,NA,NA
Phvul.004G134901.1,NA,NA,NA,NA,-2.18383217434863,NA,NA
Phvul.004G135000.1,1.33250519819129,NA,NA,NA,NA,NA,NA
Phvul.004G135200.4,NA,NA,-1.62049092119105,NA,-1.55470927876393,NA,NA
Phvul.004G135300.1,1.81985147532215,2.14601352132313,NA,NA,NA,NA,1.19244547229865
Phvul.004G135400.1,NA,NA,1.39246798145521,NA,1.26077787931952,NA,NA
Phvul.004G135500.1,NA,1.69790949565717,NA,NA,NA,NA,NA
Phvul.004G135600.1,NA,NA,1.24048974364143,NA,1.02613739978593,NA,NA
Phvul.004G136300.1,NA,NA,NA,NA,1.18489608903578,NA,NA
Phvul.004G136500.1,1.22902070509197,1.41389839264555,NA,NA,NA,NA,1.15824784296782
Phvul.004G137300.1,NA,NA,-1.53665264927734,NA,-1.56076248466693,NA,NA
Phvul.004G137900.2,NA,NA,-1.16232087969684,NA,NA,NA,NA
Phvul.004G141400.1,NA,NA,NA,NA,NA,NA,-1.13044621676348
Phvul.004G141900.1,NA,NA,-1.35067192910493,NA,NA,NA,NA
Phvul.004G142000.1,NA,NA,-2.25159486494936,NA,-3.14891822995181,NA,-1.7541012207966
Phvul.004G142401.1,NA,NA,-8.69081208159551,NA,-8.22826608080679,NA,NA
Phvul.004G142600.1,NA,NA,NA,NA,NA,NA,-1.09079532640513
Phvul.004G142700.1,NA,NA,-3.05984345634606,NA,-2.89850199285237,NA,NA
Phvul.004G143400.1,NA,NA,1.30809027405697,NA,1.16920690002515,NA,NA
Phvul.004G144100.1,NA,1.12005122072502,NA,NA,1.22670034767498,NA,NA
Phvul.004G144400.1,NA,NA,-2.89845293256326,NA,NA,NA,NA
Phvul.004G144500.1,-1.74017919423281,NA,-1.90045289605143,NA,NA,-1.05452729828966,NA
Phvul.004G145500.1,NA,NA,NA,NA,NA,-1.81371930912515,-1.16243371025816
Phvul.004G148400.1,1.07432006391063,NA,1.07357428756408,NA,1.00092326271592,NA,1.01715721768567
Phvul.004G148800.1,NA,NA,1.30740557727493,NA,3.03376597229195,NA,NA
Phvul.004G150000.1,NA,NA,1.18419723975783,NA,1.61112538766713,NA,NA
Phvul.004G150500.1,NA,-1.44817056953448,NA,NA,-1.00286747464679,NA,-1.07638523937205
Phvul.004G151500.1,1.72711486858627,1.55838460259009,NA,NA,1.13288796741789,NA,2.14399451226273
Phvul.004G151525.1,NA,NA,NA,NA,-1.0070106660105,NA,NA
Phvul.004G151800.1,-1.30465201722553,NA,NA,NA,NA,NA,-1.06197422516368
Phvul.004G152100.1,NA,NA,-1.35609386912171,NA,-1.80722614907787,NA,NA
Phvul.004G152400.2,-1.20228288749128,NA,NA,NA,NA,NA,-1.14950227308678
Phvul.004G153400.1,NA,NA,1.0069298110495,NA,NA,NA,NA
Phvul.004G153900.1,NA,NA,NA,NA,-1.25110269133391,NA,NA
Phvul.004G154700.1,NA,NA,NA,NA,1.3906959072644,-1.32811965738847,NA
Phvul.004G154900.1,NA,NA,2.7805856528883,NA,NA,NA,-1.55837347725511
Phvul.004G155000.1,NA,NA,4.86870386732841,NA,NA,NA,-3.59259860185472
Phvul.004G155100.1,NA,-1.93786435029557,3.79068976770133,NA,NA,NA,-2.52934174160159
Phvul.004G155400.2,NA,NA,2.35492036061075,NA,NA,NA,NA
Phvul.004G155800.1,-1.75037007755526,NA,NA,NA,NA,NA,NA
Phvul.004G155900.1,NA,-1.1171593181692001,NA,NA,NA,1.03815657477602,NA
Phvul.004G158000.1,NA,NA,NA,NA,NA,7.01642043379932,NA
Phvul.004G158400.1,1.20236072217119,1.19528984350239,NA,NA,NA,NA,NA
Phvul.004G158500.1,NA,NA,NA,NA,1.01620688696868,NA,NA
Phvul.004G159900.2,NA,NA,-3.93169484627218,NA,-4.15924077470163,NA,NA
Phvul.004G160400.1,NA,1.24431917561624,NA,NA,1.18996465754896,NA,NA
Phvul.004G161500.1,NA,NA,NA,NA,1.0271481345402,NA,NA
Phvul.004G161600.1,NA,NA,-1.29891730960236,NA,-1.55393912496727,NA,NA
Phvul.004G162100.1,NA,NA,NA,NA,NA,-1.06818281744592,NA
Phvul.004G162300.1,NA,NA,NA,NA,NA,NA,-1.75598205807152
Phvul.004G163300.1,NA,NA,-1.95747143751518,NA,-1.75361481742028,-1.15366538048089,NA
Phvul.004G163400.1,NA,NA,-4.4571251972591,NA,-4.12716139215177,NA,NA
Phvul.004G164200.1,NA,NA,-2.67656722897826,NA,NA,NA,NA
Phvul.004G164400.2,NA,NA,-1.60034981627227,NA,NA,NA,NA
Phvul.004G166400.1,NA,NA,-1.00877213310474,NA,NA,NA,NA
Phvul.004G166700.1,NA,-1.08281968572347,NA,NA,NA,NA,NA
Phvul.004G168350.1,NA,NA,NA,NA,1.01274715450722,NA,NA
Phvul.004G169200.1,NA,NA,1.21434259223355,NA,NA,NA,NA
Phvul.004G170200.1,NA,NA,NA,NA,-1.3730843041746,NA,NA
Phvul.004G172300.1,NA,1.50958132838751,1.13278771945304,NA,1.08626900903542,NA,NA
Phvul.004G173600.1,1.02325909841707,NA,NA,NA,NA,NA,NA
Phvul.004G173700.4,NA,NA,1.07546962303992,NA,1.04521691977943,NA,NA
Phvul.004G174600.1,1.81509128483907,2.07735122815791,1.13796317077172,NA,1.0964373935719,NA,1.78949149777192
Phvul.004G174800.1,1.94461780151718,NA,NA,NA,NA,NA,1.31072953710026
Phvul.004G175900.1,NA,NA,-1.51005901958264,NA,-1.73714347601468,NA,NA
Phvul.004G177100.1,NA,NA,NA,NA,-1.01852450362384,NA,NA
Phvul.004G177200.3,-1.61825605013088,-2.55489318388477,NA,NA,NA,NA,-2.24367625547616
Phvul.004G178500.1,NA,NA,NA,NA,NA,-1.09850167858364,NA
Phvul.005G001000.1,-1.26520626354645,NA,-1.16233156094184,NA,NA,NA,NA
Phvul.005G001400.1,NA,NA,NA,NA,NA,NA,-1.20833042857464
Phvul.005G004400.1,1.46235260000171,1.73798626826428,NA,NA,NA,NA,1.49565739885948
Phvul.005G004600.1,-1.29557855747535,NA,NA,NA,NA,NA,NA
Phvul.005G005500.1,NA,NA,-1.08705135899517,NA,NA,NA,NA
Phvul.005G006000.1,-1.09269325386899,NA,NA,NA,1.39730310284082,NA,NA
Phvul.005G006200.1,NA,NA,NA,NA,NA,NA,1.07663438074766
Phvul.005G007100.1,1.21392853049855,2.62314814665652,1.30782396960839,NA,1.54267396077,NA,1.46631882032598
Phvul.005G008400.1,1.46653889651218,NA,NA,NA,NA,NA,1.19769094088589
Phvul.005G011900.2,NA,NA,NA,NA,1.03510453868821,NA,NA
Phvul.005G012400.1,NA,-1.00395482191444,NA,NA,NA,NA,NA
Phvul.005G013200.1,NA,NA,-2.67441982027433,NA,-2.15064347224841,NA,NA
Phvul.005G013600.1,NA,NA,NA,NA,NA,-1.13453092214021,NA
Phvul.005G015100.1,NA,NA,NA,NA,NA,NA,-1.53045479239921
Phvul.005G015800.1,1.37904107165012,1.78617833965538,1.59937456587015,NA,1.33792416278143,NA,1.1327412148454299
Phvul.005G015900.1,NA,NA,NA,NA,-1.00164419427433,NA,NA
Phvul.005G016000.1,NA,NA,NA,NA,NA,1.0187121141278,NA
Phvul.005G016500.1,NA,NA,NA,NA,1.30168239879115,NA,NA
Phvul.005G018800.1,NA,NA,1.12960649549385,NA,NA,NA,NA
Phvul.005G021601.1,-1.82621119536854,NA,NA,1.45380799428965,1.62421987866733,NA,NA
Phvul.005G021800.1,NA,NA,-1.39316748383951,NA,NA,NA,NA
Phvul.005G021900.1,-1.52361196424465,-1.04089644436321,NA,NA,NA,NA,-1.48831216499281
Phvul.005G022500.1,NA,NA,1.90871686582253,NA,4.13722542685754,NA,3.24472053351921
Phvul.005G023500.1,-1.7562727147019,NA,NA,NA,NA,NA,NA
Phvul.005G023600.2,-1.06384421807776,-1.06515525456184,-1.33967874816527,NA,-1.05057418151736,NA,NA
Phvul.005G024800.1,NA,NA,1.6600390742003,NA,NA,NA,NA
Phvul.005G025700.1,NA,-1.32315947149736,-1.05645909728336,NA,-1.30143476784734,NA,NA
Phvul.005G027032.1,-1.49622200330635,NA,NA,NA,NA,-1.61089599579393,-2.23007359692998
Phvul.005G029800.1,NA,NA,1.2907036787429,NA,1.14339249772803,NA,NA
Phvul.005G030200.1,NA,NA,NA,NA,NA,1.58285412653482,NA
Phvul.005G031600.1,NA,NA,1.06024206492049,NA,NA,NA,NA
Phvul.005G031900.1,NA,NA,NA,NA,1.05525905837789,NA,NA
Phvul.005G032700.1,NA,NA,-1.14676394942105,NA,NA,NA,NA
Phvul.005G034666.1,NA,NA,-1.19581710295676,NA,-1.00258391486203,NA,NA
Phvul.005G036000.1,NA,NA,NA,NA,-1.15486495303419,NA,NA
Phvul.005G036132.1,1.12598927751032,1.02195656003848,NA,NA,NA,NA,NA
Phvul.005G036600.1,NA,NA,-1.43299125266102,NA,-1.69155379119866,NA,NA
Phvul.005G036900.1,1.43876544144113,1.41791425379128,NA,NA,NA,NA,1.72030504976989
Phvul.005G038100.1,NA,NA,1.44329858901801,NA,1.04143536744257,NA,NA
Phvul.005G038300.1,NA,NA,2.2758490002115,NA,1.06174906601791,NA,NA
Phvul.005G038400.1,NA,NA,1.94175045410585,NA,NA,NA,NA
Phvul.005G038500.1,NA,2.77040923768485,3.66786481143246,NA,2.01172009908489,NA,NA
Phvul.005G040000.1,1.13133873159242,NA,NA,NA,NA,NA,NA
Phvul.005G042500.1,NA,-1.44536746875053,NA,NA,NA,NA,NA
Phvul.005G044900.1,NA,1.17461364648097,NA,NA,1.08974333146706,NA,NA
Phvul.005G045100.1,NA,-1.04195479922384,NA,NA,NA,NA,-1.16627488141788
Phvul.005G045200.2,NA,NA,-1.23013825943181,NA,-2.14936827489041,-1.27281334893019,NA
Phvul.005G046350.1,NA,-1.26125397237837,NA,NA,NA,NA,NA
Phvul.005G046400.1,NA,-1.60862785720823,NA,NA,NA,NA,-1.12270602360419
Phvul.005G047000.1,NA,NA,1.73528852111652,NA,2.17507341965514,NA,NA
Phvul.005G047500.1,NA,NA,-1.07182963435396,NA,-1.12656186868403,NA,NA
Phvul.005G048700.1,NA,NA,-1.01369685983423,NA,NA,NA,NA
Phvul.005G048900.1,NA,NA,-1.47468744831547,NA,NA,NA,NA
Phvul.005G049801.1,NA,NA,NA,NA,2.07240742145482,NA,NA
Phvul.005G050500.1,NA,NA,NA,NA,-1.46502790557385,NA,NA
Phvul.005G051400.2,NA,NA,NA,NA,-1.11964501729313,NA,NA
Phvul.005G051800.1,NA,NA,NA,NA,NA,-1.24787598827645,NA
Phvul.005G052101.1,NA,NA,NA,NA,-1.23496190053254,NA,NA
Phvul.005G053200.1,NA,-1.04575050643776,NA,NA,NA,NA,NA
Phvul.005G053300.1,NA,NA,1.04563388206154,NA,NA,NA,NA
Phvul.005G053900.1,1.63439434939078,1.50703688710429,1.49561634404238,NA,NA,NA,NA
Phvul.005G054000.1,2.04498007548644,NA,1.83889451346953,NA,1.01581759830387,NA,1.23617812140037
Phvul.005G054100.1,2.52872702675683,NA,2.62022483972614,NA,1.69467379912378,NA,1.61733640393388
Phvul.005G054200.1,2.62703356940689,2.21214299104485,2.80641621499238,NA,1.4743965891515,NA,1.30606150588353
Phvul.005G054400.1,NA,-1.28330263814107,NA,NA,NA,NA,NA
Phvul.005G055200.1,-1.29772651010133,NA,NA,NA,NA,-1.60364759074348,NA
Phvul.005G058000.1,2.28438661049247,1.47038942825743,2.37226677172209,NA,NA,NA,NA
Phvul.005G058300.1,NA,NA,-1.17922110104076,NA,NA,NA,NA
Phvul.005G058500.1,-1.50998178955301,NA,NA,NA,NA,-1.70618345664963,NA
Phvul.005G058600.1,-1.56981961512129,NA,NA,NA,1.67484311076982,NA,NA
Phvul.005G058800.1,NA,NA,NA,NA,1.61694369774191,NA,NA
Phvul.005G059000.1,NA,-1.53595589415171,NA,NA,-1.69491730198033,NA,NA
Phvul.005G061000.1,NA,1.04422070584135,NA,NA,NA,NA,1.22727070099888
Phvul.005G061160.1,NA,1.13350163418198,NA,NA,1.12777652471972,NA,NA
Phvul.005G061200.1,1.07261878510061,1.55039745634809,NA,NA,NA,NA,NA
Phvul.005G061300.1,-1.46133569536144,NA,-1.03007384347423,NA,NA,-1.2228014383915,NA
Phvul.005G061801.1,NA,NA,1.78051365389784,NA,2.42224211895088,NA,NA
Phvul.005G061900.1,2.16858113534837,NA,-1.33934315366794,NA,NA,NA,2.46409237881324
Phvul.005G063200.1,NA,NA,-1.34324000267448,NA,-1.95325706794583,NA,NA
Phvul.005G063400.1,NA,NA,-2.27403107659239,NA,-2.47061244496889,NA,NA
Phvul.005G063500.2,NA,NA,-1.15781761333291,NA,-1.79359135486866,NA,NA
Phvul.005G064700.1,NA,1.21478483357092,NA,1.27870323498684,1.57423532695747,NA,2.46730931096552
Phvul.005G065100.1,1.41889562589721,NA,-1.08002588518534,NA,NA,NA,1.88393869338976
Phvul.005G065700.1,NA,1.1055338195575,NA,NA,1.17622367328039,NA,NA
Phvul.005G066200.1,NA,-1.07374992586623,NA,NA,NA,NA,NA
Phvul.005G067100.1,NA,NA,1.25140931659825,NA,NA,NA,NA
Phvul.005G067600.2,NA,NA,1.52760785957208,NA,NA,NA,-1.39757782087781
Phvul.005G067975.1,NA,NA,NA,NA,1.03557393021247,-1.07971188496683,NA
Phvul.005G068100.1,NA,1.20696260022068,NA,NA,NA,NA,1.06170752782337
Phvul.005G068200.1,NA,NA,1.79250707481027,NA,2.03233716811095,NA,NA
Phvul.005G068300.1,NA,NA,-2.05840747308856,NA,-1.61843194227747,NA,NA
Phvul.005G069700.1,NA,NA,-1.22150035259587,NA,-1.37549396118802,NA,NA
Phvul.005G070000.1,NA,NA,-1.14072800977648,NA,-1.16415550792162,NA,NA
Phvul.005G070100.1,-1.54329263393615,NA,-1.10151802344009,NA,NA,NA,NA
Phvul.005G070600.1,NA,1.56227002179277,1.25140306254785,NA,1.49350089597635,NA,NA
Phvul.005G072100.1,NA,NA,NA,NA,NA,NA,-1.00496507073207
Phvul.005G073500.1,NA,NA,NA,NA,-1.28257096012543,NA,NA
Phvul.005G074200.1,NA,NA,-1.0329672413428,NA,NA,NA,NA
Phvul.005G074400.1,NA,NA,-1.50162637255927,NA,-1.48534538533375,NA,NA
Phvul.005G075200.1,NA,NA,-1.09466343603882,NA,-1.48417968630148,NA,NA
Phvul.005G075300.1,NA,NA,2.73077324981333,NA,2.32247230650158,NA,NA
Phvul.005G075400.1,NA,NA,3.14414647760175,NA,2.80587720325393,NA,NA
Phvul.005G076300.2,NA,1.17158090808003,NA,NA,NA,NA,NA
Phvul.005G077300.1,NA,NA,NA,NA,1.2664920153511,NA,NA
Phvul.005G077400.1,NA,NA,1.48302523325791,NA,NA,NA,-1.03516351161715
Phvul.005G077500.1,NA,NA,1.63127498316015,NA,NA,NA,-1.05806641690339
Phvul.005G077501.1,NA,1.26213774955233,1.28290448989906,NA,NA,NA,NA
Phvul.005G078000.1,NA,NA,1.419350351172,NA,1.46931073998474,NA,NA
